seed,replica,model,dim,w_mean,hdi_lo,hdi_hi
10,0,claude,pro_confianza,-0.046275016669530156,-1.984778143517688,1.8846877102443174
10,0,openai,anti_pobreza,2.032970442668415,0.6827199174928732,3.4121085938624014
10,0,openai,anti_deuda,-0.04898335090091688,-1.880075537218342,1.917295397129717
10,0,openai,pro_aprobacion,0.3147927720067401,-1.104354340243755,1.663678704564192
10,0,openai,pro_crecimiento,0.1745728958409779,-1.6784074255811643,2.099778776787955
10,0,openai,anti_desviacion_inflacion,-0.007657133655862473,-1.9028360942271043,1.8260043451687458
10,0,openai,pro_confianza,0.03709863378287345,-1.97991818113033,1.884114928721753
11,0,claude,anti_pobreza,1.480081379444021,0.19139911815598745,2.8765688733202324
11,0,claude,anti_deuda,0.028643737581298186,-1.8589755196549698,1.9636124588566117
11,0,claude,pro_aprobacion,-0.2101095325315286,-1.614343422488928,1.1247481871137375
11,0,claude,pro_crecimiento,-0.08764877010021775,-1.9793641104222741,1.896696249542607
11,0,claude,anti_desviacion_inflacion,-0.07087078752937269,-1.859962239931949,1.9638681327468948
11,0,claude,pro_confianza,-0.0019793102045534386,-2.041389030070325,1.852179964872755
