seed,replica,model,dim,w_mean,hdi_lo,hdi_hi
13,0,claude_haiku_4_5,pro_crecimiento,-0.2422361511058227,-2.292116076616381,1.5713834728662706
13,0,claude_haiku_4_5,anti_desviacion_inflacion,0.21040187551750217,-1.637225335409343,1.9932594154246326
13,0,claude_haiku_4_5,pro_confianza,-0.06151362132857571,-2.078310606545275,1.843251423559972
13,0,gpt_4o_mini,anti_pobreza,2.5807058531404308,1.1050757489517504,4.056136584536583
13,0,gpt_4o_mini,anti_deuda,-0.03892937101471787,-1.9487359070134704,1.9518855612761086
13,0,gpt_4o_mini,pro_aprobacion,-0.051652209669217,-1.2889485725278864,1.1719093832651546
13,0,gpt_4o_mini,pro_crecimiento,0.05576365552266179,-1.9259243922008857,1.825221937691227
13,0,gpt_4o_mini,anti_desviacion_inflacion,-0.045332299264695265,-2.0382145708338437,1.7727581810762947
13,0,gpt_4o_mini,pro_confianza,0.0032261762477373683,-1.9438207020041693,1.9395584720516599
14,0,claude_haiku_4_5,anti_pobreza,0.32088199602916145,-1.113534771597687,1.8128778644592274
14,0,claude_haiku_4_5,anti_deuda,0.12258200832544053,-1.805711605838922,1.9735560808218293
14,0,claude_haiku_4_5,pro_aprobacion,0.24548983437577443,-0.9318387817221687,1.5204592969133532
14,0,claude_haiku_4_5,pro_crecimiento,0.014262198276125264,-1.9450866231173682,1.7830870476217198
14,0,claude_haiku_4_5,anti_desviacion_inflacion,0.1815486226229202,-1.6774662793053685,2.1233778351180796
14,0,claude_haiku_4_5,pro_confianza,-0.0034626151151157425,-1.9602962491806706,1.9573166971134646
14,0,gpt_4o_mini,anti_pobreza,2.5685278516844616,1.1432554034113116,4.001572646323572
14,0,gpt_4o_mini,anti_deuda,0.006600382552767661,-1.9757779741062018,1.913729764218587
14,0,gpt_4o_mini,pro_aprobacion,-0.059804784089724325,-1.3363823360991889,1.1606718264162406
14,0,gpt_4o_mini,pro_crecimiento,0.06874623974705488,-1.7036169487997532,2.0647543908416717
14,0,gpt_4o_mini,anti_desviacion_inflacion,-0.05205446084240544,-1.9285754628385798,1.9081233081077031
14,0,gpt_4o_mini,pro_confianza,0.012484773473985784,-1.8878173745572706,2.012680728022401
15,0,claude_haiku_4_5,anti_pobreza,0.44587495231740204,-1.0925072818088875,1.9014934261925562
15,0,claude_haiku_4_5,anti_deuda,-0.017114502329978902,-1.953003465408194,1.8881182319740273
15,0,claude_haiku_4_5,pro_aprobacion,-0.662546318174611,-1.8998040043340196,0.6108679858050551
15,0,claude_haiku_4_5,pro_crecimiento,-0.23701520578040183,-2.121003361504059,1.6110245694878926
